168666.6667
0
54333.33333
190.3333333
0
0
1555949.333
0
0
42.33333333
3001682.667
2963.333333
0
0
0
61925.33333
206171
31624.66667
0
94.66666667
0
0
148645.6667
91
0
130482.3333
67075.33333
20618
866893
0
27301.33333
0
384249.6667
191136.6667
83174.33333
0
13184160.67
0
0
0
333725
692249
118397
323692.3333
203181.3333
814731.6667
1182200
31776.33333
0
121983
240223.3333
123525.6667
32427073
0
0
0
0
568332.3333
2489.333333
12792.33333
0
9756.333333
299602.6667
190969
0
109850
503000
1485036.667
6700
0
7.666666667
116
22205
462299.6667
946643
261304.6667
0
20054.66667
0
1930052.333
0
0
0
265.3333333
0
1641284.667
369.6666667
0
0
25166.66667
41685.33333
0
113800
472941.3333
989758.6667
0
0
217157
0
340
0
18.33333333
827073.3333
0
357783.6667
12049
3345.666667
415659.3333
0
0
0
332035
0
0
1162048.667
0
0
8531600
4052342.333
243620
118620.3333
0
0
3010
945702.3333
2010.333333
0
65
0
0
0
1111.666667
0
97151.33333
2008200.333
0
0
0
1029.666667
75246.33333
210816.6667
0
1263.333333
131464.6667
0
0
1337
0
7400
361.3333333
0
267893.3333
0
1660214.333
8511.666667
23.66666667
624034
0
0
0
0
20693.66667
35
0
6480061.333
53
0
0
0
494.6666667
17.33333333
215160
1720919.667
387824
27326.33333
0
0
885780.3333
17383
0
766.6666667
19189.33333
344403.3333
7415.666667
4318803.333
0
0
0
0
1906
998893.3333
0
0
50807.33333
2192.666667
0
807242
495930.6667
2575847.333
0
313591.6667
95027
244.3333333
83.33333333
1607
15559
419019.3333
2338284
1249993.667
185067
0
0
0
0
32
0
0
928
19917
0
136487.3333
0
1230218.667
0
34047.33333
0
170952.6667
38409.66667
0
69498.66667
2513933.333
0
344401
0
53008.33333
31541
13
0
61577.33333
0
16388
46291.66667
13240.33333
1138781.333
31081.66667
54431.33333
525385.6667
0
0
1297.666667
0
0
590181.3333
3366.666667
0
0
0
1012320
2760133.333
198.3333333
3099964.667
33024726.67
0
88133.33333
28290.33333
1461.333333
646723.6667
1112282
0
0
0
0
45031.66667
1031427.667
1469713.333
